id,cardId,name,supertype,subtypes,hp,types,evolvesFrom,weaknesses,resistances,evolvesTo,retreatCost,convertedRetreatCost,flavorText,artist,rarity,nationalPokedexNumbers,regulationMark,imagesSmall,imagesLarge,rules,number,setId
81,sv1-85,Kirlia,Pokémon,"[""Stage 1""]",90,"[""Psychic""]",Ralts,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,It has a psychic power that enables it to distort the space around it and see into the future.,kawayoo,Common,[281],G,/card-images/sv1-85_small.webp,/card-images/sv1-85_large.webp,,85,1
82,sv1-98,Fidough,Pokémon,"[""Basic""]",60,"[""Psychic""]",,"[""Metal""]",,,"[""Colorless"",""Colorless""]",2,This Pokémon is smooth and moist to the touch. Yeast in Fidough's breath induces fermentation in the Pokémon's vicinity.,Saya Tsuruta,Common,[926],G,/card-images/sv1-98_small.webp,/card-images/sv1-98_large.webp,,98,1
83,sv1-87,Shuppet,Pokémon,"[""Basic""]",60,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,"It feeds on the dark emotions of sadness and hatred, which make it grow steadily stronger.",Jerky,Common,[353],G,/card-images/sv1-87_small.webp,/card-images/sv1-87_large.webp,,87,1
84,sv1-101,Flittle,Pokémon,"[""Basic""]",40,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,Flittle's toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon's belly.,Tika Matsuno,Common,[955],G,/card-images/sv1-101_small.webp,/card-images/sv1-101_large.webp,,101,1
85,sv1-89,Drifloon,Pokémon,"[""Basic""]",70,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,It is whispered that any child who mistakes Drifloon for a balloon and holds on to it could wind up missing.,Taira Akitsu,Common,[425],G,/card-images/sv1-89_small.webp,/card-images/sv1-89_large.webp,,89,1
86,sv1-90,Drifblim,Pokémon,"[""Stage 1""]",110,"[""Psychic""]",Drifloon,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,It can generate and release gas within its body. That's how it can control the altitude of its drift.,Yuu Nishida,Uncommon,[426],G,/card-images/sv1-90_small.webp,/card-images/sv1-90_large.webp,,90,1
87,sv1-91,Flabébé,Pokémon,"[""Basic""]",40,"[""Psychic""]",,"[""Metal""]",,,"[""Colorless""]",1,"This Flabébé rides a red flower. Immediately after birth, this Pokémon begins flying around in search of a flower it likes.",Mizue,Common,[669],G,/card-images/sv1-91_small.webp,/card-images/sv1-91_large.webp,,91,1
88,sv1-65,Magnezone ex,Pokémon,"[""Stage 2"",""ex""]",330,"[""Lightning""]",Magneton,"[""Fighting""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,They're formed by several Magnemite linked together. They frequently appear when sunspots flare up.,hncl,Double Rare,[462],G,/card-images/sv1-65_small.webp,/card-images/sv1-65_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",65,1
89,sv1-67,Flaaffy,Pokémon,"[""Stage 1""]",90,"[""Lightning""]",Mareep,"[""Fighting""]",,,"[""Colorless"",""Colorless""]",2,"Because of its rubbery, electricity-resistant skin, it can store lots of electricity in its fur.",Kurata So,Uncommon,[180],G,/card-images/sv1-67_small.webp,/card-images/sv1-67_large.webp,,67,1
90,sv1-71,Toxel,Pokémon,"[""Basic""]",70,"[""Lightning""]",,"[""Fighting""]",,,"[""Colorless"",""Colorless""]",2,"This selfish, attention-seeking Pokémon stores poison and electricity in two different sacs inside its body.",Yuu Nishida,Common,[848],G,/card-images/sv1-71_small.webp,/card-images/sv1-71_large.webp,,71,1
91,sv1-72,Toxtricity,Pokémon,"[""Stage 1""]",130,"[""Lightning""]",Toxel,"[""Fighting""]",,,"[""Colorless"",""Colorless""]",2,"The jolts of electricity it launches by violently strumming the protrusions on its chest easily exceed 15,000 volts.",Atsushi Furusawa,Uncommon,[849],G,/card-images/sv1-72_small.webp,/card-images/sv1-72_large.webp,,72,1
92,sv1-74,Pawmi,Pokémon,"[""Basic""]",60,"[""Lightning""]",,"[""Fighting""]",,,"[""Colorless""]",1,The pads of its paws are electricity-discharging organs. Pawmi fires electricity from its forepaws while standing unsteadily on its hind legs.,kantaro,Common,[921],G,/card-images/sv1-74_small.webp,/card-images/sv1-74_large.webp,,74,1
93,sv1-93,Florges,Pokémon,"[""Stage 2""]",140,"[""Psychic""]",Floette,"[""Metal""]",,,"[""Colorless"",""Colorless""]",2,They say that flower gardens created by Florges are constantly showered with a power that can heal both body and spirit.,Haru Akasaka,Uncommon,[671],G,/card-images/sv1-93_small.webp,/card-images/sv1-93_large.webp,,93,1
94,sv1-100,Flittle,Pokémon,"[""Basic""]",30,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,,0,Flittle's toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon's belly.,Hitoshi Ariga,Common,[955],G,/card-images/sv1-100_small.webp,/card-images/sv1-100_large.webp,,100,1
95,sv1-68,Pachirisu,Pokémon,"[""Basic""]",70,"[""Lightning""]",,"[""Fighting""]",,,"[""Colorless""]",1,A pair may be seen rubbing their cheek pouches together in an effort to share stored electricity.,Naoki Saito,Uncommon,[417],G,/card-images/sv1-68_small.webp,/card-images/sv1-68_large.webp,,68,1
96,sv1-70,Rotom,Pokémon,"[""Basic""]",80,"[""Lightning""]",,"[""Fighting""]",,,"[""Colorless""]",1,"Research continues on this Pokémon, which could be the power source of a unique motor.",Kouki Saitou,Common,[479],G,/card-images/sv1-70_small.webp,/card-images/sv1-70_large.webp,,70,1
97,sv1-73,Pawmi,Pokémon,"[""Basic""]",50,"[""Lightning""]",,"[""Fighting""]",,,"[""Colorless""]",1,The pads of its paws are electricity-discharging organs. Pawmi fires electricity from its forepaws while standing unsteadily on its hind legs.,Tika Matsuno,Common,[921],G,/card-images/sv1-73_small.webp,/card-images/sv1-73_large.webp,,73,1
98,sv1-88,Banette ex,Pokémon,"[""Stage 1"",""ex""]",250,"[""Psychic""]",Shuppet,"[""Darkness""]","[""Fighting""]",,"[""Colorless"",""Colorless""]",2,"It feeds on the dark emotions of sadness and hatred, which make it grow steadily stronger.",PLANETA Mochizuki,Double Rare,[354],G,/card-images/sv1-88_small.webp,/card-images/sv1-88_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",88,1
99,sv1-92,Floette,Pokémon,"[""Stage 1""]",70,"[""Psychic""]",Flabébé,"[""Metal""]",,,"[""Colorless""]",1,This Pokémon uses red wavelengths of light to pour its own energy into flowers and draw forth their latent potential.,saino misaki,Common,[670],G,/card-images/sv1-92_small.webp,/card-images/sv1-92_large.webp,,92,1
100,sv1-95,Dedenne,Pokémon,"[""Basic""]",70,"[""Psychic""]",,"[""Metal""]",,,"[""Colorless""]",1,"It's small and its electricity-generating organ is not fully developed, so it uses its tail to absorb electricity from people's homes and charge itself.",Nelnal,Common,[702],G,/card-images/sv1-95_small.webp,/card-images/sv1-95_large.webp,,95,1
101,sv1-99,Dachsbun,Pokémon,"[""Stage 1""]",90,"[""Psychic""]",Fidough,"[""Metal""]",,,"[""Colorless""]",1,"The pleasant aroma that emanates from this Pokémon's body helps wheat grow, so Dachsbun has been treasured by farming villages.",You Iribi,Uncommon,[927],G,/card-images/sv1-99_small.webp,/card-images/sv1-99_large.webp,,99,1
102,sv1-102,Flittle,Pokémon,"[""Basic""]",40,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless""]",1,Flittle's toes levitate about half an inch above the ground because of the psychic power emitted from the frills on the Pokémon's belly.,Pani Kobayashi,Common,[955],G,/card-images/sv1-102_small.webp,/card-images/sv1-102_large.webp,,102,1
103,sv1-105,Greavard,Pokémon,"[""Basic""]",80,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless"",""Colorless"",""Colorless""]",3,"This friendly Pokémon doesn't like being alone. Pay it even the slightest bit of attention, and it will follow you forever.",Shin Nagasawa,Common,[971],G,/card-images/sv1-105_small.webp,/card-images/sv1-105_large.webp,,105,1
104,sv1-104,Greavard,Pokémon,"[""Basic""]",70,"[""Psychic""]",,"[""Darkness""]","[""Fighting""]",,"[""Colorless"",""Colorless""]",2,"This friendly Pokémon doesn't like being alone. Pay it even the slightest bit of attention, and it will follow you forever.",yuu,Common,[971],G,/card-images/sv1-104_small.webp,/card-images/sv1-104_large.webp,,104,1
105,sv1-103,Espathra,Pokémon,"[""Stage 1""]",110,"[""Psychic""]",Flittle,"[""Darkness""]","[""Fighting""]",,,0,"It immobilizes opponents by bathing them in psychic power from its large eyes. Despite its appearance, it has a vicious temperament.",Hitoshi Ariga,Uncommon,[956],G,/card-images/sv1-103_small.webp,/card-images/sv1-103_large.webp,,103,1
106,sv1-106,Houndstone,Pokémon,"[""Stage 1""]",140,"[""Psychic""]",Greavard,"[""Darkness""]","[""Fighting""]",,"[""Colorless"",""Colorless"",""Colorless""]",3,A lovingly mourned Pokémon was reborn as Houndstone. It doesn't like anyone touching the protuberance atop its head.,Kouki Saitou,Rare,[972],G,/card-images/sv1-106_small.webp,/card-images/sv1-106_large.webp,,106,1
107,sv1-107,Mankey,Pokémon,"[""Basic""]",60,"[""Fighting""]",,"[""Psychic""]",,,"[""Colorless""]",1,"It is extremely quick to anger. It could be docile one moment, then thrashing away the next instant.",nagimiso,Common,[56],G,/card-images/sv1-107_small.webp,/card-images/sv1-107_large.webp,,107,1
108,sv1-108,Primeape,Pokémon,"[""Stage 1""]",90,"[""Fighting""]",Mankey,"[""Psychic""]",,,"[""Colorless""]",1,Some researchers theorize that Primeape remains angry even when inside a Poké Ball.,Ryuta Fuse,Common,[57],G,/card-images/sv1-108_small.webp,/card-images/sv1-108_large.webp,,108,1
109,sv1-109,Annihilape,Pokémon,"[""Stage 2""]",140,"[""Fighting""]",Primeape,"[""Psychic""]",,,"[""Colorless"",""Colorless""]",2,It imbues its fists with the power of the rage that it kept hidden in its heart. Opponents struck by these imbued fists will be shattered to their core.,Anesaki Dynamic,Rare,[979],G,/card-images/sv1-109_small.webp,/card-images/sv1-109_large.webp,,109,1
110,sv1-111,Medicham,Pokémon,"[""Stage 1""]",90,"[""Fighting""]",Meditite,"[""Psychic""]",,,"[""Colorless""]",1,"Through yoga training, it gained the psychic power to predict its foe's next move.",Jerky,Uncommon,[308],G,/card-images/sv1-111_small.webp,/card-images/sv1-111_large.webp,,111,1
111,sv1-110,Meditite,Pokémon,"[""Basic""]",60,"[""Fighting""]",,"[""Psychic""]",,,"[""Colorless""]",1,It never skips its daily yoga training. It heightens its inner strength through meditation.,miki kudo,Common,[307],G,/card-images/sv1-110_small.webp,/card-images/sv1-110_large.webp,,110,1
112,sv1-113,Riolu,Pokémon,"[""Basic""]",70,"[""Fighting""]",,"[""Psychic""]",,,"[""Colorless""]",1,They communicate with one another using their auras. They are able to run all through the night.,chibi,Common,[447],G,/card-images/sv1-113_small.webp,/card-images/sv1-113_large.webp,,113,1
113,sv1-112,Riolu,Pokémon,"[""Basic""]",70,"[""Fighting""]",,"[""Psychic""]",,,"[""Colorless""]",1,They communicate with one another using their auras. They are able to run all through the night.,Naoyo Kimura,Common,[447],G,/card-images/sv1-112_small.webp,/card-images/sv1-112_large.webp,,112,1
114,sv1-114,Lucario,Pokémon,"[""Stage 1""]",130,"[""Fighting""]",Riolu,"[""Psychic""]",,,"[""Colorless"",""Colorless""]",2,"It's said that no foe can remain invisible to Lucario, since it can detect auras—even those of foes it could not otherwise see.",Nurikabe,Uncommon,[448],G,/card-images/sv1-114_small.webp,/card-images/sv1-114_large.webp,,114,1
115,sv1-115,Sandile,Pokémon,"[""Basic""]",70,"[""Fighting""]",,"[""Grass""]",,,"[""Colorless"",""Colorless""]",2,It submerges itself in sand and moves as if swimming. This wise behavior keeps its enemies from finding it and maintains its temperature.,Tomokazu Komiya,Common,[551],G,/card-images/sv1-115_small.webp,/card-images/sv1-115_large.webp,,115,1
116,sv1-117,Krookodile,Pokémon,"[""Stage 2""]",170,"[""Fighting""]",Krokorok,"[""Grass""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,"After clamping down with its powerful jaws, it twists its body around to rip its prey in half.",Misa Tsutsui,Uncommon,[553],G,/card-images/sv1-117_small.webp,/card-images/sv1-117_large.webp,,117,1
117,sv1-118,Hawlucha,Pokémon,"[""Basic""]",70,"[""Fighting""]",,"[""Psychic""]",,,"[""Colorless""]",1,Its elegant finishing moves—performed by nimbly leaping around using its wings—are polished in the forest where it was born and raised.,GOSSAN,Rare,[701],G,/card-images/sv1-118_small.webp,/card-images/sv1-118_large.webp,,118,1
118,sv1-116,Krokorok,Pokémon,"[""Stage 1""]",100,"[""Fighting""]",Sandile,"[""Grass""]",,,"[""Colorless"",""Colorless""]",2,"Protected by thin membranes, their eyes can see even in the dead of night. They live in groups of a few individuals.",kantaro,Common,[552],G,/card-images/sv1-116_small.webp,/card-images/sv1-116_large.webp,,116,1
119,sv1-119,Silicobra,Pokémon,"[""Basic""]",80,"[""Fighting""]",,"[""Grass""]",,,"[""Colorless"",""Colorless""]",2,"Silicobra's neck pouch, which can inflate and deflate like a balloon, gets more elastic each time Silicobra sheds its skin.",Kouki Saitou,Common,[843],G,/card-images/sv1-119_small.webp,/card-images/sv1-119_large.webp,,119,1
120,sv1-120,Sandaconda,Pokémon,"[""Stage 1""]",140,"[""Fighting""]",Silicobra,"[""Grass""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,"It will expand its body as much as it can and then contract itself, blasting out sand with enough force to wash away a dump truck.",Yuya Oka,Uncommon,[844],G,/card-images/sv1-120_small.webp,/card-images/sv1-120_large.webp,,120,1
121,sv1-121,Stonjourner,Pokémon,"[""Basic""]",130,"[""Fighting""]",,"[""Grass""]",,,"[""Colorless"",""Colorless""]",2,The elemental composition of the rocks that form its body were found to match the bedrock of a land far away from this Pokémon's habitat.,Yuka Morii,Uncommon,[874],G,/card-images/sv1-121_small.webp,/card-images/sv1-121_large.webp,,121,1
122,sv1-123,Great Tusk ex,Pokémon,"[""Basic"",""ex""]",250,"[""Fighting""]",,"[""Psychic""]",,,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,"Klawf hangs upside-down from cliffs, waiting for prey. But Klawf can't remain in this position for long because its blood rushes to its head.",5ban Graphics,Double Rare,[984],G,/card-images/sv1-123_small.webp,/card-images/sv1-123_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",123,1
123,sv1-122,Klawf,Pokémon,"[""Basic""]",130,"[""Fighting""]",,"[""Grass""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,"Klawf hangs upside-down from cliffs, waiting for prey. But Klawf can't remain in this position for long because its blood rushes to its head.",nagimiso,Rare,[950],G,/card-images/sv1-122_small.webp,/card-images/sv1-122_large.webp,,122,1
124,sv1-124,Koraidon,Pokémon,"[""Basic""]",130,"[""Fighting""]",,"[""Psychic""]",,,"[""Colorless"",""Colorless""]",2,This seems to be the Winged King mentioned in an old expedition journal. It was said to have split the land with its bare fists.,Kouki Saitou,Rare,[1007],G,/card-images/sv1-124_small.webp,/card-images/sv1-124_large.webp,,124,1
125,sv1-125,Koraidon ex,Pokémon,"[""Basic"",""ex""]",230,"[""Fighting""]",,"[""Psychic""]",,,"[""Colorless"",""Colorless""]",2,This seems to be the Winged King mentioned in an old expedition journal. It was said to have split the land with its bare fists.,aky CG Works,Double Rare,[1007],G,/card-images/sv1-125_small.webp,/card-images/sv1-125_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",125,1
126,sv1-126,Grimer,Pokémon,"[""Basic""]",80,"[""Darkness""]",,"[""Fighting""]",,,"[""Colorless"",""Colorless"",""Colorless""]",3,"Born from sludge, these Pokémon now gather in polluted places and increase the bacteria in their bodies.",Kouki Saitou,Common,[88],G,/card-images/sv1-126_small.webp,/card-images/sv1-126_large.webp,,126,1
127,sv1-127,Muk,Pokémon,"[""Stage 1""]",140,"[""Darkness""]",Grimer,"[""Fighting""]",,,"[""Colorless"",""Colorless"",""Colorless"",""Colorless""]",4,"It's thickly covered with a filthy, vile sludge. It is so toxic, even its footprints contain poison.",Haru Akasaka,Uncommon,[89],G,/card-images/sv1-127_small.webp,/card-images/sv1-127_large.webp,,127,1
128,sv1-128,Seviper,Pokémon,"[""Basic""]",120,"[""Darkness""]",,"[""Fighting""]",,,"[""Colorless"",""Colorless""]",2,It sharpens its swordlike tail on hard rocks. It hides in tall grass and strikes unwary prey with venomous fangs.,sui,Common,[336],G,/card-images/sv1-128_small.webp,/card-images/sv1-128_large.webp,,128,1
129,sv1-132,Pawniard,Pokémon,"[""Basic""]",70,"[""Darkness""]",,"[""Grass""]",,,"[""Colorless""]",1,"Pawniard will fearlessly challenge even powerful foes. In a pinch, it will cling to opponents and pierce them with the blades all over its body.",sowsow,Common,[624],G,/card-images/sv1-132_small.webp,/card-images/sv1-132_large.webp,,132,1
130,sv1-129,Spiritomb,Pokémon,"[""Basic""]",70,"[""Darkness""]",,"[""Grass""]",,,"[""Colorless""]",1,It was formed by uniting 108 spirits. It has been bound to the Odd Keystone to keep it from doing any mischief.,Naoyo Kimura,Uncommon,[442],G,/card-images/sv1-129_small.webp,/card-images/sv1-129_large.webp,,129,1
131,sv1-130,Croagunk,Pokémon,"[""Basic""]",70,"[""Darkness""]",,"[""Fighting""]",,,"[""Colorless""]",1,"Inflating its poison sacs, it fills the area with an odd sound and hits flinching opponents with a poison jab.",Shiburingaru,Common,[453],G,/card-images/sv1-130_small.webp,/card-images/sv1-130_large.webp,,130,1
132,sv1-131,Toxicroak ex,Pokémon,"[""Stage 1"",""ex""]",250,"[""Darkness""]",Croagunk,"[""Fighting""]",,,"[""Colorless"",""Colorless""]",2,"Inflating its poison sacs, it fills the area with an odd sound and hits flinching opponents with a poison jab.",Nisota Niso,Double Rare,[454],G,/card-images/sv1-131_small.webp,/card-images/sv1-131_large.webp,"[""Pokémon ex rule: When your Pokémon ex is Knocked Out, your opponent takes 2 Prize cards.""]",131,1
